Load;Heat;Wind
350.7751816;215.6586205;4.1225
350.6799263;210.5742121;4.2825
352.083359;213.5792307;2.01
353.3774027;211.2856115;5.4425
354.3691883;193.3372801;7.59
357.6287068;188.743905;15.655
358.676574;201.4098163;29.4825
355.394436;238.1191077;61.24
359.0901049;250.8803325;86.68
356.7005183;260.1712849;94.885
349.8176953;257.5526026;97.085
333.2562321;244.6146737;83.7375
316.5815418;232.3547646;62.2275
305.5478542;229.5888679;49.2475
298.9337802;231.40905;48.0475
296.5334195;234.7088269;47.2325
296.480886;244.6140027;51.635
298.6169798;256.2344309;68.7125
307.2269365;271.5961522;64.85
327.4381919;300.8975503;56.9075
350.1344123;322.5393278;45.955
353.5781895;305.2293083;42.805
355.2741663;289.04331;47.6825
356.0362616;270.7510084;46.375
357.5893093;243.2354026;42.2625
355.3897931;230.2155893;33.5125
354.2444912;234.1274878;34.355
349.8428016;246.0955197;33.5775
355.107045;242.165241;33.49
357.1068049;239.6489588;31.3225
355.8525272;243.927883;30.02
351.0496269;247.1943891;31.4325
357.4863057;248.4398307;32.275
357.933078;242.1740702;31.18
350.2867277;244.7481445;26.795
335.0789333;237.3198925;28.9
319.151474;219.9934249;28.2175
309.6216629;207.0348391;29.995
305.5568407;207.3553126;27.28
301.5216197;208.3256545;27.425
301.0548459;203.3232812;26.7275
302.3503237;204.9139441;28.1575
310.4855225;216.4690734;27.5825
330.208113;255.5858241;24.8525
347.5538681;269.2986385;20.4525
348.8763078;277.2070605;27.595
350.1486441;252.0512114;18.545
350.0545355;273.2359684;12.665
348.0699613;266.6610656;15.9025
344.4511328;273.6464853;15.6425
347.3322333;265.1311115;13.6675
344.0750054;260.6455071;16.91
343.9867034;248.6637295;24.1825
347.1552384;257.1855704;29.6375
350.311177;280.8964406;33.6725
349.1354713;302.5260419;43.4225
354.5966093;323.2131455;50.9875
353.7594274;327.3653275;55.5625
347.5895011;308.8311518;58.6175
333.830418;298.2725792;61.6225
319.9347616;286.4550687;66.115
310.978812;276.4907303;65.1675
304.2289578;272.8566476;73.5375
301.3596373;274.5376166;80.22
299.7646087;275.7797563;86.0675
302.1035964;275.3474303;73.995
310.8065937;281.193902;57.985
330.1075306;324.3299015;68.6725
348.5822168;361.2588052;81.5525
351.8931654;372.6126812;83.4875
354.3951845;348.7147845;78.055
355.3112469;326.1706488;93
353.4009133;315.1557622;88.955
351.0559192;307.86351;86.755
349.8160946;294.9471892;88.02
347.6173214;290.781761;86.66
346.6869834;290.2120069;93.155
344.8956648;296.3026394;87.0475
343.3366629;299.4387439;96.5325
339.9689032;333.2190614;104.48
348.5495604;347.5841036;103.86
348.3229454;359.6521348;100.8025
338.6423293;383.9066908;108.3925
327.3655939;401.1517163;112.4675
316.0794535;396.9005519;84.8825
306.7898878;397.8433584;62.1225
299.792539;402.0864387;55.31
296.9526354;404.7524705;43.765
295.7532117;409.9931439;51.3425
296.4546485;406.3373387;44.055
299.0977929;395.9272868;53.81
305.7239783;390.7171062;49.935
314.4196934;407.5698184;49.2075
322.5097959;416.4110788;54.8775
330.0509581;392.2859329;49.54
333.848496;383.1530467;62.095
335.3646914;352.8542291;54.98
334.5794232;327.4075317;59.5525
332.346887;290.7702167;54.2575
331.2517409;279.3369173;42.3325
329.4311388;268.1038448;38.2275
330.637589;273.9333064;39.8675
330.3957019;285.4406211;41.855
328.8814853;317.0202852;48.3125
337.8878112;336.1376327;57.7475
339.3460416;340.25337;62.03
333.6344674;351.1584267;62.3475
323.4338462;353.5410668;65.3625
313.2392439;358.6750583;61.6225
304.7616083;365.5601367;60.765
299.6453607;368.238729;55.48
296.5134441;366.0961907;55.31
294.5636966;362.9512462;55.52
294.6127177;356.9856478;61.175
296.4992855;341.1550602;57.275
300.0297646;326.5235635;51.6575
307.6222279;325.4993792;45.625
312.1293736;331.4348399;36.4775
321.9414827;339.5020349;35.3425
327.6534126;326.4655367;28.545
333.5532091;321.0529088;29.5325
337.1321458;297.574823;23.9425
335.6161053;274.8642295;17.3575
335.1212705;262.7684083;15.4425
335.1200765;259.9732951;12.5175
335.71552;268.1153177;10.5175
332.4662812;291.2682426;8.28
329.4998604;301.8788469;9.845
335.6078194;317.7212563;11.11
333.8997159;322.7251719;15.97
331.5665212;320.4493468;13.9125
324.6961244;320.8191424;11.28
314.5209617;309.1384239;13.1825
304.5229602;301.176371;16.8
299.0932456;319.4851176;18.0975
295.6218861;324.0346578;20.5175
294.9679723;324.0380139;20.2525
295.5195791;322.353218;17.71
299.2459948;322.4103291;13.075
304.8929918;350.7320437;18.435
312.1556264;385.7759612;24.54
318.5707168;370.9054925;38.94
326.744505;353.3186199;37.7075
336.9036705;350.5191905;39.1925
340.5100451;341.9743457;58.54
341.3240672;331.3671574;68.8425
339.0156996;311.2382377;65.7475
339.1214007;311.3367019;70.28
338.9127403;309.002399;89.8125
340.0677332;317.4124219;104.215
338.806672;341.6304807;114.905
339.7461491;356.7620298;110.9775
352.3199665;364.264823;143.095
351.540685;368.7574429;180.745
343.331476;373.4739508;205.2175
328.2998876;368.2950816;211.2775
312.9561228;356.244219;206.93
305.4039501;367.555834;169.4625
303.5311984;349.5770151;165.905
301.6726714;344.7573163;167.765
300.6598228;343.1942874;147.3325
301.1865222;342.3828133;139.55
309.807007;353.3384077;125.315
329.5358311;391.9637688;103.27
351.5992428;429.2817955;82.9475
355.4549364;421.3178577;88.3
358.1536067;428.656706;60.0925
356.4685255;416.2550719;35.2675
357.545012;406.0596723;27.3325
356.0498837;388.5728231;17.5425
356.7406123;405.9260448;11.07
355.9462711;380.0159054;6.1325
356.0258353;394.5668576;10.8475
357.3928452;401.3848134;20.825
357.4458563;415.5519921;26.6625
356.1413946;430.6494943;36.6775
362.015108;431.4204608;37.4775
360.3090952;422.1254033;30.405
350.1206559;418.17574;22.51
333.6239692;405.2778136;26.1725
317.889645;377.5570798;27.99
308.7714158;365.8794159;19.3225
303.4104637;347.4140589;13.3375
303.6471421;354.5169166;6.8525
303.287319;372.2181679;5.4425
303.459785;402.3984983;4.415
311.5543566;441.1340765;5.6375
332.5459774;475.4865301;8.195
354.8383468;518.9304762;9.4375
359.4774448;528.7512346;11.61
359.340906;495.8869814;14.2625
360.9032057;485.783395;18.24
360.7143942;457.9206176;26.765
358.9327453;408.5886929;28.0275
358.218503;395.4303174;23.3525
359.2208594;415.3254448;22.4275
359.5772672;405.7594966;28.4125
362.1627354;420.7345085;23.21
361.2634387;439.6579796;21.8375
359.8048927;460.7413668;18.3475
363.9022345;462.2908696;19.45
358.7636928;467.6749709;23.2075
348.8361288;462.1916012;30.4925
333.1542675;447.2937991;33.975
320.8336825;429.5151893;33.5125
313.466557;420.2254469;39.8525
309.0468261;424.1793872;39.5875
305.5711168;420.2835904;61.0425
305.1388898;417.0462569;100.6175
306.4293632;416.0751311;112.15
314.5320613;403.0997385;116.78
333.2388279;423.1557498;110.37
351.7362132;451.7819805;105.93
353.9659;463.6573765;94.29
356.4212362;450.2847127;108.525
356.7697162;430.5422758;109.17
356.6456017;414.8854039;112.8375
355.4213753;403.8992824;96.36
356.8558004;382.7714982;73.4575
355.4855836;385.4382631;55.6825
356.8629523;380.1090047;48.575
360.15444;381.7021175;54.53
361.5159116;399.1880425;75.8125
361.9371141;404.6724873;103.28
367.5133414;412.5450783;130.5225
362.2986577;436.0387504;117.3675
352.3212104;458.4649223;107.0625
336.6048997;444.3510511;110.595
322.6070568;448.1438836;108.8925
312.7051965;464.0792065;98.0225
305.9551571;467.9223099;64.405
303.5563448;449.9235533;48.5775
302.3708672;455.0947011;38.94
303.6178541;466.7120838;29.745
310.3774559;482.8945964;24.7625
328.2921447;513.9123363;27.4125
350.6922852;549.6476471;39.235
353.7802975;552.3581314;56.7225
354.611639;495.7756165;80.035
356.971296;477.9100589;91.605
356.6131765;461.8754477;74.855
356.9588665;460.8857449;77.74
358.5401369;442.7565049;96.86
360.0839212;440.3270607;118.9625
360.290343;447.2394941;125.0925
360.4106799;437.2217852;152.2775
356.7598885;455.8717265;205.27
353.442086;473.0580761;195.99
359.5307478;473.0012169;183.21
355.2171389;471.8883933;193.2925
347.1193722;477.1750538;203.08
334.5570774;472.3101268;208.5225
321.5138819;461.3372079;104.7425
312.0115482;446.6121063;206.6625
306.5637317;449.1227186;184.155
301.4685356;454.5283349;189.5475
299.1976375;449.9178468;206.835
298.6971314;450.8340318;206.4925
302.0900113;422.0558343;196.3075
308.5718359;438.9920883;160.225
319.7217197;454.8428849;156.4275
325.7922115;473.466364;148.865
333.106999;471.835684;157.1925
337.4790283;450.436149;156.5875
337.3978418;433.6968665;176.75
336.1893336;406.8303107;175.025
334.476796;411.0842234;164.23
332.801991;413.3256635;164.5475
332.6816753;410.4208242;131.335
334.3078761;418.0302545;137.3725
334.8235368;441.9587864;155.615
335.9500753;459.7090962;140.27
344.7155277;463.1447602;159.3275
341.1857815;466.6629288;162.3325
333.7432518;463.4261302;162.5425
323.6626214;460.4491148;170.3475
313.5870744;459.4977148;167.1925
305.8219474;437.5546473;192.2475
300.0364826;428.9608951;197.5625
296.5138988;434.4910346;216.9725
295.1342355;439.0577473;226.67
295.3563035;441.319828;212.1875
297.0002213;433.8356945;227.225
300.5608983;433.4731408;238.52
308.2827139;440.0810108;236.215
314.0076033;446.3193693;220.925
322.4830027;439.9987827;210.32
329.5848354;443.1958196;206.8375
333.8276925;417.986893;190.205
335.0155248;402.6047835;186.1775
335.9185716;385.0458822;191.92
335.2034866;369.2437229;189.2325
334.7635233;376.7232887;186.57
338.3339858;415.5699554;185.6325
343.4407266;434.2907009;171.85
347.3732568;450.7955713;148.5375
354.5358287;451.3461985;141.2875
349.7247051;435.7097854;130.64
341.3643356;429.6155991;120.9625
326.5289272;413.1608007;89.825
312.0198389;389.6744352;70.48
302.3542841;384.4401838;58.115
297.6037265;370.2962541;58.6175
296.0518618;373.2682729;43.305
296.921008;359.5370472;39.2025
298.2065823;350.706972;40.7475
307.5194698;362.1051131;44.595
327.8391915;402.9618456;46.1525
351.409792;422.8175185;50.6575
354.3571392;410.3257101;43.99
356.2013818;407.4152104;39.1125
357.8757525;405.4632769;33.395
357.8513436;389.7336125;29.2275
357.0149592;370.5582098;33.855
357.4869347;375.0681986;52.8325
356.7513794;317.3526808;69.545
358.4148722;310.9452273;60.8825
358.9483655;400.8400246;57.84
357.8554472;409.1155585;69.055
359.0322563;422.3255518;82.8425
365.0600214;430.2821304;90.6825
360.8289191;423.7029722;114.97
350.177602;394.1072968;132.195
330.9207687;362.4014986;138.995
316.5651397;330.9203047;153.7925
306.1129576;320.3764065;148.06
301.140211;312.7329634;149.4825
297.7448934;326.6078875;153.56
296.9824832;353.364408;165.995
297.9752538;377.0130171;198.455
306.0713554;409.3749243;213.2825
325.0163478;447.5600124;219.2925
348.0655019;472.4576948;225.91
351.8889905;467.425956;217.7875
352.5146837;460.1787792;224.1775
351.7166411;446.711422;222.3075
352.299128;419.9568014;226.3675
353.1476994;394.8963541;223.2825
353.2182641;357.0653476;210.6175
352.8139939;347.8707947;207.655
354.3486003;338.1655102;185.2
357.4846735;374.8064208;148.865
359.2046359;421.9760806;138.35
358.6056396;436.8083783;124.9725
363.320644;436.0835694;113.73
359.6211873;437.1097156;88.1525
350.4404692;426.4435469;75.32
334.2844944;406.0887243;51.5275
319.4154882;362.3547125;34.28
310.5744892;353.0413942;27.3875
305.3109913;341.8946958;27.095
302.2528552;338.51232;21.6125
301.6514278;339.3248434;21.3875
303.973184;341.0929855;25.71
311.7008031;348.2229195;20.9125
331.488069;380.6363256;21.795
355.6500317;402.353718;17.5025
353.4867032;392.5247924;16.9475
353.9851781;387.7029306;13.6
355.5274527;359.2019356;9.6725
355.0158182;339.5028274;13.31
352.8761066;301.9949049;33.8275
353.194189;331.2010537;54.3725
352.2649183;325.1903993;79.69
352.4350776;324.0495355;98.51
355.2911878;311.2136608;110.4625
354.0322997;319.0195889;139.085
356.4783811;349.6485413;129.2825
363.5020536;361.6021447;126.0925
357.4877247;353.4280358;138.18
350.3465279;351.3312724;146.01
335.916507;334.1028211;138.8075
321.6351026;321.8972166;122.11
311.2632975;328.3667969;104.1525
306.1606498;333.0399571;86.8175
301.4801572;336.1016966;68.055
299.9898163;335.4132072;72.09
300.9389832;336.7964417;73.6025
308.9810351;339.607136;58.1575
329.296096;362.2313562;57.1
351.8393188;377.8230501;60.345
353.8853928;384.5601621;72.205
352.3922358;383.1088828;82.4175
352.2470389;329.448794;79.0575
352.6299941;307.5197333;66.355
352.9846965;336.640611;55.8125
351.8856462;315.4462275;44.64
350.2613019;310.6784851;38.2825
351.156162;309.779517;30.9825
354.6718928;323.8450174;29.3625
353.4505515;331.1831257;23.285
354.1632318;337.9453452;17.8025
359.4069148;340.3675311;11.6525
353.4681868;319.2686309;8.6725
344.9591295;316.614277;5.15
332.8175833;310.3204048;3.5975
318.4310032;301.3796649;6.655
309.4156536;261.3530099;4.215
303.7888608;242.6348994;5.0625
300.379477;251.1703917;9.0775
299.6792373;249.2347715;10.46
302.2178138;254.2710715;8.7475
310.4600848;255.7716148;6.4575
329.264261;271.1788533;6.0775
352.1536434;289.092866;9.7675
355.0490674;294.5701145;17.6575
356.2196579;285.9279115;19.1875
357.6287288;288.57194;20.53
357.9023817;273.4874057;16.2525
355.9093887;254.9456645;11.7725
356.5033801;226.184359;19.85
355.3114213;254.9106433;16.3925
356.3388513;237.3119475;13.89
356.8249818;256.0883084;18.74
356.1171999;281.5731841;29.9825
356.9376404;269.8463338;21.8225
360.8901224;281.3245943;20.23
355.0958875;282.22548;26.57
348.1804965;279.0698151;27.0025
337.8591722;285.1746934;28.915
325.1460443;283.5429866;25.175
313.4128062;276.6048294;17.225
307.6226581;278.2396829;13.2425
304.2109936;282.2219964;8.0375
302.4847723;287.833919;8.6825
302.4755987;290.1715402;6.5225
305.8629009;291.4158593;4.5825
312.7339281;293.9902804;4.5075
324.8248796;309.4615437;5.795
334.3667467;326.6117234;6.035
340.4037047;340.6061576;6.0725
346.8694686;349.7123646;6.4875
350.0449762;365.0411786;3.695
348.6673191;362.9746533;2.8875
348.1324615;361.3064863;3.8625
347.6818338;360.0519515;1.52
347.5489865;356.4001704;2.5075
349.7328996;360.8051878;3.5475
352.1966263;365.2133123;3.3225
356.8366631;357.088572;4.1925
358.3372207;358.8682495;4.3075
353.9575799;347.3889462;4.98
348.444323;339.7279382;5.0075
337.9982832;322.3619106;6.655
327.8442083;308.4041438;6.9225
317.9030193;301.3946856;6.1425
311.054543;290.0432551;6.76
307.3183092;278.404429;5.855
306.0265276;269.7496178;6.9725
306.9307781;262.5747447;11.385
309.0625601;258.3051462;11.3475
313.0502247;260.3619977;10.2425
320.0442322;265.9525739;10.1875
327.5867864;281.4049428;6.34
335.4876688;305.4275591;7.315
340.9926693;319.1127049;8.0775
343.8196463;328.1116164;7.8825
346.7804127;335.8159424;7.4475
346.2753156;336.2643426;7.7225
345.9937379;333.4937455;10.78
345.6522054;351.6131364;16.8275
349.273813;366.1725039;14.8775
354.3763467;387.0836872;18.33
358.6063136;394.8995758;24.8275
362.6181538;400.8411109;33.395
359.2112811;398.1308273;39.0625
352.5879525;401.294416;42.435
340.3363045;396.7341735;40.5875
325.1579825;393.6718533;33.3025
314.4976793;386.1102955;23.47
309.9297303;381.9426595;20.32
307.882355;383.9042453;17.2525
308.1223834;383.7094622;13.77
310.9955235;389.2795179;7.895
319.5711861;392.3109409;7.08
338.7828143;427.4887327;4.1775
360.0017456;463.2715481;2.575
361.503983;464.4204752;4.165
359.9644856;466.1682469;4.8325
361.430797;447.5394743;3.2325
360.7073562;449.0237561;3.7325
357.5336664;439.500404;5.27
356.5021226;428.6202105;6.775
355.2151773;423.4369527;5.58
358.7311036;431.7083819;10.9775
364.6846904;433.5693408;15.0375
367.7194177;454.3479691;19.56
371.2566527;465.1915921;24.5125
372.5353809;493.7587441;25.815
368.241648;487.6677059;21.665
361.9077122;461.0939585;20.94
346.938583;445.7225906;27.425
332.3956586;426.6039859;32.7625
321.4727081;418.9883439;30.865
316.4587197;412.9839352;30.2225
313.5740893;402.8210196;30.115
313.3702966;394.1960985;32.905
315.0139739;396.1466558;19.28
323.310688;409.7395376;23.6075
343.1759408;447.4026534;22.0075
363.9880421;484.9049478;21.215
363.1467629;497.1940816;21.0325
360.9612132;448.213683;16.7625
362.2279551;488.794137;13.155
363.8321711;476.6641547;14.9975
363.3789976;450.0550127;18.005
361.754952;443.923065;20.6125
360.8032304;443.4419087;18.37
362.9544068;450.9500579;23.39
369.1769626;410.7714485;30.84
370.1236814;383.2576064;43.0925
372.5292239;488.9741182;53.835
373.6482663;509.0662008;60.45
368.127879;529.6157548;60.95
361.1397925;530.4985889;59.635
348.110796;528.4555839;55.295
332.5941786;513.6844964;60.805
321.6246146;507.2810498;61.1625
315.4275774;501.9466035;71.93
311.7111408;494.4990801;85.41
311.1565188;494.5180797;93.635
313.5315275;500.5511216;103.1225
322.4880138;477.663922;140.915
341.7842965;497.7577089;148.8375
362.3812784;511.7536579;126.8275
364.8677252;494.1533755;108.5
362.5886451;482.5683199;88.365
363.2141231;474.0808558;80.5575
365.1550369;421.7598067;82.8825
363.9522034;415.5748943;60.9775
363.0333371;464.3269017;47.8025
361.6481348;448.9939684;50.555
365.2863159;438.0937322;57.17
367.8759888;466.6036154;45.9675
368.6850957;482.5508088;52.98
370.7793685;492.2779037;44.03
371.4793286;496.0887933;27.32
366.0945669;502.3506326;16.105
355.1804083;510.4728153;21.9775
341.5687436;525.0266252;30.0725
328.2668538;531.8355615;28.65
317.8761523;506.5416217;21.2675
313.1389707;487.8789094;15.1175
310.3035057;488.7809942;14.565
309.5402702;496.0115826;16.55
311.8515265;499.5263976;22.06
321.1243871;514.9492585;29.625
338.9221401;565.4909945;47.39
357.1481777;607.3063677;51.055
362.0117697;640.4972535;42.9075
364.2608596;659.5159326;34.21
367.9133693;618.5905683;29.665
367.272774;632.9014402;37.36
362.2953169;606.265392;33.105
363.1533127;578.8226028;34.815
364.0352272;533.1554099;35.2675
365.4904087;524.9169862;29.1125
368.1779971;523.3084034;41.155
367.7571143;539.4311952;55.8
370.3628817;553.0956126;65.485
372.0618031;551.7362042;84.225
366.1183676;551.7720472;99.8125
357.6294161;589.4456375;112.5425
345.6748368;589.3763587;99.1525
330.9504004;608.7640383;77.85
321.7556806;619.7860929;64.4325
316.4332778;608.4454225;67.7225
312.5442007;596.5320768;54.915
311.0294581;581.0798061;59.78
312.9188802;579.1132323;67.3825
321.6676344;589.5575205;57.3
339.785605;619.8553238;36.9375
361.1495402;666.8009414;24.79
368.4775429;680.9687958;19.4375
367.745874;676.3571891;12.81
368.1488564;636.7615464;7.38
367.9626201;618.1547987;4.7575
364.3293466;610.0631651;4.99
362.1560918;609.018805;4.785
361.3904043;594.1363565;5.92
360.6787723;570.9168809;7.2075
361.5912171;583.8218943;13.7075
364.156851;595.8901633;24.3275
368.2570167;585.7976682;41.79
367.0683885;586.7884159;57.67
364.5064595;569.3985083;66.8675
358.6886149;556.9047535;67.75
343.6402802;544.8610769;86.87
329.8694522;549.3507003;102.81
319.4300718;529.875805;114.655
317.3318968;555.8819526;132.0375
315.2431901;559.3739266;113.8875
312.929428;558.8798627;98.8675
313.6492991;566.0646457;103.1725
316.6853036;590.1955021;95.04
324.5909916;588.8126655;90.8825
335.2146787;603.1246483;114.915
345.2354846;612.6286791;104.835
352.0316426;610.4225979;88.075
354.9956408;598.6963092;68.6725
352.7758716;566.2706566;59.475
349.9331666;555.2364379;59.345
349.7825066;545.2510967;74.0475
350.199541;537.6188555;72.4975
352.248433;532.1876622;67.8975
357.3910519;537.6481068;72.7975
357.5878832;568.6333474;94.8325
361.8358758;603.9802915;96.245
360.3479151;622.0712214;116.3625
356.1308949;642.556523;136.44
352.1256806;631.3138241;154.9025
343.5442523;627.3462169;159.58
332.9258619;606.3565268;155.2975
324.4836154;604.5313679;148.995
318.0845285;601.5025929;148.4575
315.9673124;602.6479361;166.5375
314.5174843;606.8937373;161.305
314.7402388;601.7834616;146.7425
316.787252;614.5718291;145.2425
321.0906199;635.6109662;150.01
329.1189329;640.1431108;163.095
335.7224954;656.5258976;177.7375
341.0171355;637.3180717;184.29
347.1152956;621.5269809;161.53
351.1485623;612.5857177;149.88
351.7245215;579.7141209;148.6675
349.9512232;564.1577255;144.015
346.4861453;561.3702359;126.905
345.2312069;558.0210159;117.4625
347.1793681;565.2583884;106.31
353.2412725;593.526149;120.57
357.4632573;644.0753303;129.48
357.9323665;654.9236313;138.165
354.8199071;652.8690237;142.9725
348.5427472;655.1988369;136.875
334.2413951;649.1792935;133.895
320.7401566;640.7770062;146.2025
313.3637317;644.1004313;147.4825
308.8593312;648.4213146;159.42
306.7197558;623.9475214;175.935
305.5756115;620.652298;193.2925
309.8372179;614.2676597;210.4875
319.8792726;618.096103;208.84
337.7231432;613.5190299;206.5325
359.4638675;634.5925525;186.0725
366.6842526;646.31635;152.3075
364.6891696;617.8887939;129.07
366.4337121;577.5732654;104.3775
367.0628575;538.6225008;63.6525
365.2626013;504.2490746;35.1725
365.5786442;509.6144353;25.42
364.9567162;501.2939554;14.945
364.5857133;487.1111124;8.0375
366.3609927;497.5892475;3.075
368.507174;528.5241647;4.62
372.2257794;547.5749222;2.3725
373.3829765;576.2992804;4.19
369.4749308;569.4765421;6.4425
359.6689337;545.0179766;9.975
344.5758748;532.5202004;11.1675
328.5964591;522.212479;17.2225
319.256308;510.7977143;21.295
313.9238905;489.7329047;29.165
310.7690742;483.8341616;35.715
310.5106959;474.0203801;38.955
311.2727656;469.8269396;47.92
317.4942728;470.0100378;65.1925
339.4790842;479.6441418;83.13
361.7796747;499.8581426;94.3825
367.9121846;532.4580813;93.2375
364.7648058;527.5330241;95.32
364.3758054;518.2835174;100.21
364.7880026;516.7084133;103.7025
364.5439784;552.0910171;104.5075
365.36338;536.2038896;113.3
365.2283686;553.2018234;104.73
366.4184543;545.8001321;108.145
369.5221153;539.7710586;104.11
372.1425169;548.6229223;104.8775
377.7057227;551.6197714;120.7025
376.7136157;555.4912611;141.0625
372.1207329;582.4617981;140.3125
361.5758402;617.0377596;134.445
345.8228273;646.5569718;120.295
332.7285391;644.2656524;120.835
322.5115524;623.8260986;113.745
315.9359998;599.1864852;118.275
312.9326473;583.0324805;136.2675
312.5884769;576.05007;134.5025
314.151734;566.3393385;137.505
322.5815392;582.6966869;137.215
342.3390572;603.5339277;151.7625
365.2670995;642.1406466;157.5225
371.1189285;681.1143;182.945
370.0399998;691.6439182;188.15
370.8895209;672.350963;191.3925
369.4485969;619.0501241;171.925
367.2372922;546.639097;171.86
368.0613598;529.7310482;169.8075
365.74948;508.5440136;216.7875
366.4973644;508.5666096;224.14
370.7954821;499.6462161;234.145
372.1373718;507.6088144;239.125
377.245946;514.9285869;234.3675
375.6970739;535.5286143;237.8575
371.0492098;547.510777;231.085
361.8549505;524.7989982;197.5075
345.873832;501.037723;181.9975
330.6070305;463.2530529;170.82
322.1061335;444.2288603;160.895
319.0584866;428.0498817;124.085
315.417572;425.7530602;109.015
314.8981131;415.0716998;90.4
316.7977475;404.8780537;86.545
324.9103341;395.388985;91.445
342.8823135;403.2061692;96.7575
364.1828635;430.9948125;83.8175
372.1656088;468.6830996;79.52
370.4236418;479.1225169;74.355
370.812535;459.8089319;60.6075
369.3985508;449.0019375;55.0725
366.3988486;454.2872309;51.775
366.3546264;463.4423022;46.335
364.3501586;480.6359459;48.7625
362.5585283;477.8678176;54.19
369.4934808;486.7560787;75.2375
374.6529333;488.2924;99.1425
380.7140054;482.9148889;123.515
379.8960475;474.2716036;153.65
377.4549241;471.3191146;192.3525
366.6291979;463.0465901;221.57
349.3489781;449.3296047;227
334.5634099;430.799721;222.3075
324.0590549;418.4168587;228.7375
317.959803;411.0216582;239.875
316.0871299;407.5818521;233.8275
315.1897715;403.1440575;225.3375
315.6280793;398.7891828;218.36
324.7018055;394.7634062;221.6
343.9770583;396.9354526;215.72
364.9738857;414.4624984;203.3725
371.6950502;432.6871399;207.155
370.5499211;440.0202472;211.79
371.1060856;429.1424063;212.2125
369.6905193;416.4035457;214.93
368.3431116;422.3356946;227.275
366.5927012;433.8453356;234.5125
363.0903815;430.5468327;235.04
364.0147258;436.7783856;230.295
364.6163527;452.4584048;232.0625
364.975073;478.9296389;210.605
370.1837394;485.9634039;192.8275
366.0568476;468.7501089;214.0975
362.4688577;453.7785155;206.7975
356.8071828;432.4985638;196.345
345.4063759;424.9880552;191.4325
332.9021245;421.6289886;199.13
321.7500446;415.6559302;209.38
315.503221;414.5658297;195.7675
312.7054658;431.4359664;179.175
313.1420619;438.2602179;179.1625
312.9759712;405.8698261;179.9675
315.9725549;432.4839433;178.6875
322.4112606;452.3385213;174.8825
332.4725385;481.1825144;171.205
345.7945765;475.8184963;164.0075
351.5309268;464.5882454;168.4125
354.4232675;467.0223977;165.3775
354.9127531;448.8003849;175.1025
354.4527088;452.5046711;170.3225
353.6939098;443.2054396;189.995
351.4414895;434.718554;191.7625
351.7075245;462.8277686;197.6775
353.3947531;490.2672697;213.1225
356.8352604;483.0593963;220.24
365.8290507;475.0302858;238.0325
364.0243088;470.2152895;238.8625
358.3247994;468.3450595;241.6125
349.8915457;465.9975983;218.385
339.4277086;454.4124527;199.0375
328.3320385;450.2722996;181.4975
319.0448002;463.7362929;145.305
312.5124172;455.8952524;133.895
309.0004618;453.4565324;118.1325
307.2506518;443.9795748;94.5825
304.3703209;446.146093;68.475
302.6871022;440.8552365;64.19
308.0627063;441.6753852;51.74
316.3287132;449.0464942;41.4725
325.824247;453.8845121;45.635
330.714581;455.6328436;53.28
334.8083294;455.7201429;56.6775
337.363783;450.0512676;48.7725
338.7343199;460.7993161;49.8425
339.9340724;486.1011486;66.0375
341.2970967;477.4254082;73.89
341.2404547;481.4085039;94.6475
344.7760339;498.081551;87.375
355.8027486;527.0775002;109.2125
372.8876274;534.2247591;119
366.5707306;527.8555859;108.5
359.6450092;529.920413;103.2275
354.7034737;543.4313797;103.225
346.1417631;559.2044737;100.9225
332.4430115;559.0254921;101.6225
319.7319686;555.2591205;94.345
311.0667004;571.458709;95.3875
306.0971311;542.3913852;107.51
302.8033835;526.204656;93.4625
303.6554709;508.5623611;86.4275
307.0832567;489.5852134;93.45
316.4828884;483.2668238;108.025
337.1231508;496.193039;115.1575
357.0729713;525.1344036;128.24
359.2230035;522.3508201;131.7325
362.8554432;502.0603813;140.1925
364.2392874;497.5402428;161.91
365.2404314;479.7671944;159.33
363.6708406;487.204453;161.8625
362.9682003;473.3419886;150.17
362.6448464;492.9550628;183.4825
361.4393445;517.7190208;216.14
367.0657153;534.3913788;210.4875
385.8215822;547.4587228;205.455
384.4272511;544.7156952;187.61
377.6518204;553.3676379;169.0025
371.5887228;550.7614686;130.3875
360.6345921;526.0608331;107.87
343.7806456;511.1903791;96.9275
327.0255845;495.8142815;91.7725
319.111391;471.935757;65.35
314.2300273;466.1875333;50.59
311.2239546;467.7738633;39.9825
311.3694344;460.4762699;31.3775
315.3286119;481.2065421;23.655
322.9230168;513.9727781;18.7125
340.3326974;560.9406902;17.95
359.1203305;630.4198406;25.7125
361.9456499;632.0784824;35.5975
359.7259789;599.7319332;35.7775
359.918636;642.7960412;28.2275
359.3946468;638.522982;26.99
360.0378782;664.7578283;22.84
361.7480907;673.1625112;26.555
362.3494762;392.9784439;28.3725
364.927336;577.8831852;29.5325
373.8983284;677.7217153;28.2925
383.8953677;714.0027065;32.6175
378.3457964;682.8026057;27.675
374.8418993;647.6393542;26.7275
371.394536;621.379493;31.0475
360.7646149;587.3497191;53.215
343.6644612;542.2503266;74.3425
330.7914133;464.1282944;81.685
319.9839608;462.6078508;90.7575
314.4801045;458.1508918;100.5425
311.8709403;457.9664458;105.1375
